Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Sector
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.52421569824219,322423600.0,AAPL,Technology
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.097530364990234,324056000.0,AAPL,Technology
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.60185623168945,300233600.0,AAPL,Technology
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.145198822021484,271857200.0,AAPL,Technology
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.390323638916016,401693200.0,AAPL,Technology
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.21360397338867,336752800.0,AAPL,Technology
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,59.652618408203125,287531200.0,AAPL,Technology
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.32399368286133,303602000.0,AAPL,Technology
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.445796966552734,252087200.0,AAPL,Technology
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,59.860408782958984,204216800.0,AAPL,Technology
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.56869125366211,167976400.0,AAPL,Technology
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.44305419921875,197002000.0,AAPL,Technology
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.21009826660156,176218400.0,AAPL,Technology
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.181434631347656,165934000.0,AAPL,Technology
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.33091354370117,129880000.0,AAPL,Technology
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.41956329345703,201820400.0,AAPL,Technology
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,62.685001373291016,202887200.0,AAPL,Technology
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.2894058227539,168895200.0,AAPL,Technology
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,64.75332641601562,161834800.0,AAPL,Technology
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.0242919921875,131022800.0,AAPL,Technology
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.35871124267578,194994800.0,AAPL,Technology
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,68.72565460205078,131154400.0,AAPL,Technology
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.27171325683594,157125200.0,AAPL,Technology
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.3318099975586,215250000.0,AAPL,Technology
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,66.91349029541016,130015200.0,AAPL,Technology
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,64.84513854980469,180991600.0,AAPL,Technology
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,66.7129135131836,116862400.0,AAPL,Technology
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.4543685913086,124814400.0,AAPL,Technology
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.37287139892578,126161200.0,AAPL,Technology
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.42121124267578,117087600.0,AAPL,Technology
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.3121337890625,112004800.0,AAPL,Technology
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.52301788330078,137280800.0,AAPL,Technology
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,70.98968505859375,183064000.0,AAPL,Technology
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,69.84680938720703,240616800.0,AAPL,Technology
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,70.83505249023438,133568000.0,AAPL,Technology
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,71.89820861816406,147751200.0,AAPL,Technology
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,72.63998413085938,142333600.0,AAPL,Technology
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.3914566040039,115215200.0,AAPL,Technology
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.1383056640625,133838400.0,AAPL,Technology
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.32063293457031,145946400.0,AAPL,Technology
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.44843292236328,162301200.0,AAPL,Technology
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,74.53743743896484,200622400.0,AAPL,Technology
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,74.99535369873047,158929200.0,AAPL,Technology
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,74.55196380615234,166348400.0,AAPL,Technology
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.30850219726562,135178400.0,AAPL,Technology
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,75.86756896972656,101729600.0,AAPL,Technology
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.34305572509766,111504800.0,AAPL,Technology
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,76.76639556884766,102688800.0,AAPL,Technology
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.26068115234375,81803200.0,AAPL,Technology
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,76.73735046386719,125522000.0,AAPL,Technology
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.07168579101562,112945200.0,AAPL,Technology
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.10562133789062,133560800.0,AAPL,Technology
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.0304946899414,153532400.0,AAPL,Technology
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,77.97781372070312,80791200.0,AAPL,Technology
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.33879852294922,87642800.0,AAPL,Technology
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,78.77008056640625,104491200.0,AAPL,Technology
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.0916976928711,87560400.0,AAPL,Technology
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.31581115722656,137250400.0,AAPL,Technology
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,80.79069519042969,95654400.0,AAPL,Technology
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.34190368652344,147712400.0,AAPL,Technology
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.486083984375,166651600.0,AAPL,Technology
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.38186645507812,201662400.0,AAPL,Technology
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.08445739746094,200146000.0,AAPL,Technology
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.09960174560547,138808800.0,AAPL,Technology
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.30194091796875,165428800.0,AAPL,Technology
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.1832275390625,114406400.0,AAPL,Technology
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.21713256835938,96820400.0,AAPL,Technology
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,84.73015594482422,264476000.0,AAPL,Technology
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,86.947021484375,135445200.0,AAPL,Technology
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,88.80289459228516,212155600.0,AAPL,Technology
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,87.23533630371094,192623200.0,AAPL,Technology
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,88.3934326171875,137522400.0,AAPL,Technology
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,85.67748260498047,205256800.0,AAPL,Technology
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,87.65206146240234,130646000.0,AAPL,Technology
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,88.38374328613281,140223200.0,AAPL,Technology
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.21656036376953,110737200.0,AAPL,Technology
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.21656036376953,114041600.0,AAPL,Technology
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,90.57638549804688,118655600.0,AAPL,Technology
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,90.29534912109375,112424400.0,AAPL,Technology
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.39832305908203,117092000.0,AAPL,Technology
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,92.79566192626953,125642800.0,AAPL,Technology
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,92.95796966552734,90257200.0,AAPL,Technology
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,92.52916717529297,191649200.0,AAPL,Technology
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.06037902832031,170989200.0,AAPL,Technology
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,94.7072525024414,153198000.0,AAPL,Technology
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,93.54187774658203,110577600.0,AAPL,Technology
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,93.35291290283203,92186800.0,AAPL,Technology
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,95.3202133178711,90318000.0,AAPL,Technology
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.004638671875,103433200.0,AAPL,Technology
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,94.26873779296875,89001600.0,AAPL,Technology
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,89.97795104980469,197004400.0,AAPL,Technology
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,89.75505065917969,185438800.0,AAPL,Technology
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,91.88225555419922,121214000.0,AAPL,Technology
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,90.37286376953125,103625600.0,AAPL,Technology
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.10517883300781,90329200.0,AAPL,Technology
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,93.2196273803711,158130000.0,AAPL,Technology
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,102.97867584228516,374336800.0,AAPL,Technology
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,105.5735092163086,308151200.0,AAPL,Technology
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,106.27853393554688,173071600.0,AAPL,Technology
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,106.66376495361328,121776800.0,AAPL,Technology
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,110.38516998291016,202428800.0,AAPL,Technology
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,107.87548828125,198045600.0,AAPL,Technology
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,109.44344329833984,212403600.0,AAPL,Technology
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,106.18861389160156,187902400.0,AAPL,Technology
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,109.71771240234375,165598000.0,AAPL,Technology
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,111.6594467163086,210082000.0,AAPL,Technology
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,111.55994415283203,165565200.0,AAPL,Technology
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,111.26866149902344,119561600.0,AAPL,Technology
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,112.19586944580078,105633600.0,AAPL,Technology
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,112.33662414550781,145538000.0,AAPL,Technology
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,114.82933044433594,126907200.0,AAPL,Technology
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,120.74676513671875,338054800.0,AAPL,Technology
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,122.1909408569336,345937600.0,AAPL,Technology
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,121.18850708007812,211495600.0,AAPL,Technology
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,122.83653259277344,163022400.0,AAPL,Technology
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,121.36811065673828,155552400.0,AAPL,Technology
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,121.17151641845703,187630000.0,AAPL,Technology
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,125.28070831298828,225702700.0,AAPL,Technology
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,130.27101135253906,151948100.0,AAPL,Technology
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,127.57196807861328,200119000.0,AAPL,Technology
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,117.3584213256836,257599600.0,AAPL,Technology
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,117.43611907958984,332607200.0,AAPL,Technology
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,109.53325653076172,231366600.0,AAPL,Technology
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,113.90213775634766,176940500.0,AAPL,Technology
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,110.18373107910156,182274400.0,AAPL,Technology
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,108.73713684082031,180860300.0,AAPL,Technology
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,111.99922943115234,140150100.0,AAPL,Technology
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,112.17400360107422,184642000.0,AAPL,Technology
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,108.86336517333984,154679000.0,AAPL,Technology
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,107.1255111694336,178011000.0,AAPL,Technology
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,103.7274398803711,287104900.0,AAPL,Technology
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,106.87306213378906,195713800.0,AAPL,Technology
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,108.55268859863281,183055400.0,AAPL,Technology
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,103.9992904663086,150718700.0,AAPL,Technology
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,105.06726837158203,167743300.0,AAPL,Technology
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,109.00899505615234,149981400.0,AAPL,Technology
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,111.61092376708984,137672400.0,AAPL,Technology
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,110.76626586914062,99382200.0,AAPL,Technology
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,112.43614959716797,142675200.0,AAPL,Technology
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,113.38758087158203,116120400.0,AAPL,Technology
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,109.72740936279297,144712000.0,AAPL,Technology
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,113.10603332519531,106243800.0,AAPL,Technology
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,109.86334991455078,161498200.0,AAPL,Technology
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,111.72740936279297,96849000.0,AAPL,Technology
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,111.62061309814453,83477200.0,AAPL,Technology
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,113.56237030029297,100506900.0,AAPL,Technology
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,120.7759017944336,240226800.0,AAPL,Technology
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,117.572021484375,262330500.0,AAPL,Technology
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,117.6594009399414,150712000.0,AAPL,Technology
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,117.19340515136719,112559200.0,AAPL,Technology
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115.55262756347656,115393800.0,AAPL,Technology
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,112.60120391845703,120639300.0,AAPL,Technology
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,114.08661651611328,124423700.0,AAPL,Technology
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,113.46527099609375,89946000.0,AAPL,Technology
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,112.37789154052734,101988000.0,AAPL,Technology
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,111.68858337402344,82572600.0,AAPL,Technology
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111.69828796386719,111850700.0,AAPL,Technology
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,113.20313262939453,92276800.0,AAPL,Technology
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,107.96043395996094,143937800.0,AAPL,Technology
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,111.96041870117188,146129200.0,AAPL,Technology
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,105.68860626220703,190272600.0,AAPL,Technology
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,105.60122680664062,122866900.0,AAPL,Technology
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107.22258758544922,107624400.0,AAPL,Technology
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,111.60118865966797,138235500.0,AAPL,Technology
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,115.56233215332031,126387100.0,AAPL,Technology
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,115.4310302734375,114457900.0,AAPL,Technology
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,113.12611389160156,154515300.0,AAPL,Technology
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,112.78572845458984,138023400.0,AAPL,Technology
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,116.20909118652344,112295000.0,AAPL,Technology
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,115.93675231933594,103162300.0,AAPL,Technology
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,115.9853744506836,81581900.0,AAPL,Technology
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,116.99683380126953,91183000.0,AAPL,Technology
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,116.11182403564453,74271000.0,AAPL,Technology
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,114.7891845703125,76322100.0,AAPL,Technology
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,115.38241577148438,74113000.0,AAPL,Technology
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,114.11811828613281,73604300.0,AAPL,Technology
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,110.72392272949219,127959300.0,AAPL,Technology
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,112.00767517089844,113874200.0,AAPL,Technology
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,112.84407806396484,76499200.0,AAPL,Technology
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,113.38870239257812,46691300.0,AAPL,Technology
